ufid,size,%_treated,%_censored,%_effect_size,effect_size,link_type,snr,tx_importance,deg(y),deg(z),deg(c),n_conf(y),n_conf(yz),n_conf(z),n_conf(c),n_conf(cy),n_conf(cz),n_conf(cyz),dgp,instance,random_seed
7d7c2d43a2eb4e3d8c6b2ebd7cf8d01c,25000,27.4772964255,0,43.6893483566,-0.567268845049,log,0.8439322086390001,0.480898346963,9,16,-1,4,4,12,0,0,0,0,27,3,403495
6666aa32323247df8648fc291391ee21,25000,15.663701463699999,0,0.832203218773,0.0124299623206,exp,0.8671865456290001,0.480898346963,9,16,-1,4,4,12,0,0,0,0,27,4,633033
c21a417ff45841f99777360a423293f9,25000,15.823983903499999,0,9.89976349487,-0.313073316998,log,0.849686648125,0.480898346963,9,16,-1,4,4,12,0,0,0,0,27,7,872289
5c388072b47b452cb3be92fad330b5ab,25000,35.5654702099,0,1.105285688,1.59528744885,poly,0.961362551129,,1,2,-1,1,3,16,0,0,0,0,28,2,544774
3833524bb5db4607ac20bf47cc07871e,25000,8.751608061619999,0,2.09067959435,3.77573118367,poly,0.943236120141,,3,2,-1,1,3,16,0,0,0,0,28,4,664598
7ba273575dc54e1b9a549852b173b680,25000,20.668622365999997,0,-0.0697059641444,-6.28824236288,poly,0.956733485678,,2,3,-1,1,3,16,0,0,0,0,28,8,270892
0a66de3fdfaf486aa58ba4deb688b17c,25000,27.237423615100003,0,15.9724109975,-3.2041928969700004,poly,0.945069138784,0.36067376022200004,2,1,-1,11,5,4,0,0,0,0,29,0,417742
23595f14ec924ac385804f6ab9e7bcdb,25000,14.9493106692,0,-35.8241445839,2.97378118642,poly,0.9958675145229999,0.36067376022200004,2,3,-1,11,5,4,0,0,0,0,29,2,313343
43b59a31a8354c738e4d2b687ab46fe5,25000,2.21882377509,0,56.200465244899995,-1.3119988725799998,poly,0.9600065830969999,0.36067376022200004,1,1,-1,11,5,4,0,0,0,0,29,3,210972
80fc91fc2ca249cb86d499053fbd8ba3,25000,26.7557345644,0,11.2694794514,0.5791270885149999,poly,0.9757605652240001,0.36067376022200004,2,1,-1,11,5,4,0,0,0,0,29,5,2136
aaeeafdec35f4fe299dcb0ed5a8f9fe1,25000,10.601341531900001,0,4.00896554704,1.74862742646,poly,0.9341765583589999,0.36067376022200004,3,2,-1,11,5,4,0,0,0,0,29,6,129465
189f8741b29242b78668de93c44f33a2,25000,32.388410051,0,1.8126755758000002,-0.301020625895,poly,0.9240229217579999,0.36067376022200004,3,2,-1,11,5,4,0,0,0,0,29,7,406974
f7cc0d748db1481fb0c5fd25cd6d9e61,25000,24.975525372699998,0,0.756397857442,-0.0742536378148,poly,0.9807995553129999,0.36067376022200004,1,1,-1,11,5,4,0,0,0,0,29,8,839791
83ac54ed3299400983aa4fe112982b44,25000,28.871003966999996,0,-7.46423277994,-3.85714740494,exp,0.994089896561,,14,18,-1,2,11,7,0,0,0,0,30,3,17101
d77eb657b118409e9d3bc93a96d31962,25000,20.7891770118,0,-14.1694458247,0.13776356207,log,0.926703483274,0.36926937306900004,16,13,-1,7,8,5,0,0,0,0,31,0,854884
0a9cac70f1b849048fd90856a23d44fe,25000,21.608744125300003,0,5.874193264700001,0.040909047926300006,exp,0.965609303113,0.36926937306900004,16,13,-1,7,8,5,0,0,0,0,31,3,754000
c2533c87237a4f2db04b3e4594db9010,25000,16.6291213163,0,13.7992028032,-0.155145245811,log,0.979136036308,0.36926937306900004,16,13,-1,7,8,5,0,0,0,0,31,4,801367
28ef0542a98947599e005363257b0b80,25000,10.0814232322,0,4.20868507477,-0.0833061691255,log,0.970567478109,0.36926937306900004,16,13,-1,7,8,5,0,0,0,0,31,5,486480
1a8b96f414cc45ad961288695d72cfef,25000,22.135103051399998,0,-15.717486446199999,0.301804066749,log,0.9695454826440001,0.36926937306900004,16,13,-1,7,8,5,0,0,0,0,31,8,825373
55db69888f8e4c4ab718cf5d8d3e2f93,25000,19.2979841653,0,11.729550946600002,0.12437317523,exp,0.952927765283,0.36926937306900004,16,13,-1,7,8,5,0,0,0,0,31,9,707821
26b02643e4c54f8ca9f7a9ad03d7ad4b,25000,74.8450788413,0,4.966094689119999,2.5037397049,poly,0.850512674145,,1,2,-1,15,9,26,0,0,0,0,32,6,930614
d185ebaf8be74ff3bef80c203ee8993f,25000,50.2709006296,0,0.059343157724699995,1.17228293895,poly,0.866451039487,,2,2,-1,15,9,26,0,0,0,0,32,7,597485
79ec97e2bfd9419a9d80e1e4e0a68c15,25000,65.9922885196,0,6.35215930584,-0.8503398089800001,poly,0.854206963987,0.285999667503,3,2,-1,30,3,17,0,0,0,0,33,2,851972
5622841958984c16aac36163b21e40b7,25000,55.8105969736,0,-4.35032297379,1.10828179142,poly,0.8525796739779999,0.285999667503,3,3,-1,30,3,17,0,0,0,0,33,4,451115
194fe0e3c1644d41a5085b92d2fe7e54,25000,52.4192162405,0,6.0867049810000005,1.72121631222,poly,0.825601844551,0.285999667503,1,3,-1,30,3,17,0,0,0,0,33,5,950821
682d05a82ab7474eb91e0d93557fb537,25000,62.290367000699995,0,-109.399061074,-0.36524401673699997,log,0.849745517702,,15,44,-1,6,8,36,0,0,0,0,34,0,15816
0a00a2e20fc7460cb9f968511a9e1c73,25000,50.236882298000005,0,-0.621918321355,-0.0142873277078,log,0.877302139488,,15,44,-1,6,8,36,0,0,0,0,34,4,377405
9fa21d99fde144b897ec96fe34b22e44,25000,69.5864563147,0,-4.8275302050699995,-0.04411923615590001,exp,0.820015253726,0.30341307554200003,28,26,-1,24,3,23,0,0,0,0,35,1,463390
33d19f1f8d5940929bb6ea412bb0e63d,25000,47.2911682962,0,3.22135585199,0.045287258674400005,exp,0.840083131216,0.30341307554200003,28,26,-1,24,3,23,0,0,0,0,35,2,992877
5a90116a3a874f9cb0200354665386a9,25000,24.3587473702,0,-4.55519120695,-0.05468263908,exp,0.844853635259,0.30341307554200003,28,26,-1,24,3,23,0,0,0,0,35,8,423604
2ccce1998fe642f6b064fd0c91e92579,25000,43.8781732613,0,1.35812436643,-2.38355530196,poly,0.956525868695,,1,3,-1,33,1,16,0,0,0,0,36,1,50097
89a53a0ad6274406a3caa910d9b00aac,25000,68.7864909321,0,-0.12030704815300002,-0.0788639563743,poly,0.963747493986,,1,2,-1,33,1,16,0,0,0,0,36,2,828643
5eeb183c1296475590f252605712e865,25000,65.9179412625,0,-0.0568167036081,4.4982497857,poly,0.9321797346089999,,1,3,-1,33,1,16,0,0,0,0,36,3,217533
5b885c41f09d493188bac71a8858f6aa,25000,53.415266833100006,0,-0.00814756455839,-1.61166483308,poly,0.947797607888,,3,1,-1,33,1,16,0,0,0,0,36,4,347820
5ec3cc571be54f079a82efcd6c162d80,25000,63.681408630600004,0,2.4556117523500003,0.9750617363580001,poly,0.964873365834,0.29120667621999996,3,1,-1,6,25,19,0,0,0,0,37,7,491824
589ebc6efa3c4de485b7792548e1d367,25000,59.791337574799996,0,3.54966413334,-0.8335356814560001,poly,0.943808694818,0.29120667621999996,1,1,-1,6,25,19,0,0,0,0,37,8,469766
b04fd2e211854052aa28f4b84c445e16,25000,65.31257905220001,0,2.0998418057499997,0.418212225273,poly,0.9368755972849999,0.29120667621999996,1,2,-1,6,25,19,0,0,0,0,37,9,373743
1037048da2c84e4fb3923589e4ec170e,25000,59.351103395500004,0,14.4016768395,0.150177433587,exp,0.94848560616,,35,18,-1,32,2,16,0,0,0,0,38,2,678188
21a018c98d7b4b2fb292997a46e5d6e5,25000,52.190441526099995,0,1.4615160429299998,3.6295893879000003,exp,0.934395890255,,35,18,-1,32,2,16,0,0,0,0,38,4,248122
378dd89a8b424c5a8393f1840e793b92,25000,60.901327414099995,0,18.4351822952,-0.364931247983,log,0.9479858832200001,0.261189256564,47,13,-1,37,9,4,0,0,0,0,39,0,123893
bb652e16f5c84c8e8e0d4b405c50e6ad,25000,51.9003892819,0,-0.9484201780410001,-12.6845629674,exp,0.954176192922,0.261189256564,47,13,-1,37,9,4,0,0,0,0,39,1,958301
4c3357743e4140df8e7f617bb0383be4,25000,62.3595064774,0,2.8871563616500002,-0.049773340621,log,0.985081509356,0.261189256564,47,13,-1,37,9,4,0,0,0,0,39,4,810469
d3f07584ccda4f5e8e4b785d4ecc1f43,25000,51.359330705699996,0,-10.9371416396,0.15067538952600001,log,0.9340544094230001,0.261189256564,47,13,-1,37,9,4,0,0,0,0,39,5,270963
e21cfb55c73d42ad898ae9dd813d9807,25000,14.2997029626,0,0.158439271374,-4.01654233076,poly,0.855760022767,,2,1,-1,16,2,32,0,0,0,0,40,2,249330
27e6291b24ad476aaaa47ef439b6438b,25000,17.0954017429,0,6.24096708737,-4.1425901966100005,poly,0.800887287096,,1,2,-1,16,2,32,0,0,0,0,40,3,45709
e4589ed2ac9a468fb72a398aa07fd66b,25000,16.3076467558,0,0.00539744269039,-4.63149611507,poly,0.8453739261750001,,3,1,-1,16,2,32,0,0,0,0,40,5,682609
d756e15338f44d5abbc765b73819721b,25000,10.8366643703,0,0.038448223903999997,4.28248869138,poly,0.8545866023049999,,1,3,-1,16,2,32,0,0,0,0,40,6,809036
ef8ed49253484dea9cb51f745e2155f3,25000,20.2219587443,0,-0.11355798530099999,-0.18584970492,poly,0.855997976003,,2,3,-1,16,2,32,0,0,0,0,40,8,441595
739ed4eed3ff4e7ab11db72c8a314f7f,25000,23.2827023397,0,0.027408074342,1.34970638208,poly,0.860668526154,0.272958420409,2,3,-1,26,13,11,0,0,0,0,41,2,740884
beffd700295d48659290e823b3ac8a4a,25000,11.4818948752,0,1.21526635528,0.463992203419,poly,0.806321827894,0.272958420409,1,3,-1,26,13,11,0,0,0,0,41,5,551697
d7a92db4e92f4f029c5725595d0ea4ac,25000,22.0970426514,0,2.89046595882,1.31928053119,poly,0.833016457726,0.272958420409,2,1,-1,26,13,11,0,0,0,0,41,6,386681
f51551c48f4747819d8e6b7dea7b3389,25000,35.170942983,0,2.74718485703,0.289953553125,poly,0.8431103053300001,0.272958420409,2,2,-1,26,13,11,0,0,0,0,41,7,199908
5c8e639cb05e4af78aa955a95f9a971c,25000,25.5326674613,0,1.54726757541,-0.21564136434,poly,0.893647689337,0.272958420409,3,3,-1,26,13,11,0,0,0,0,41,9,610497
82a71308fa8e4ee9a09f870856a9edc4,25000,19.2865579023,0,-1.48472495708,-0.00963070912123,exp,0.8659050637669999,0.37892318169,15,45,-1,5,9,36,0,0,0,0,43,0,34085
690d47d490d94385ba39b7d63ae918be,25000,35.689458508499996,0,-7.61670728732,-0.0545813995108,exp,0.857312973049,0.37892318169,15,45,-1,5,9,36,0,0,0,0,43,3,919886
a228e41c9497407e8d623ed3850e03b2,25000,11.8134678609,0,-2.51294791689,-0.012785771990600001,exp,0.862020691046,0.37892318169,15,45,-1,5,9,36,0,0,0,0,43,4,910409
f6508843911e4891bfad4b5308a65da6,25000,29.912839842199997,0,12.732814413599998,-0.156352627386,log,0.831395022941,0.37892318169,15,45,-1,5,9,36,0,0,0,0,43,7,300405
8ddeb6e4b019474094883a412823e702,25000,27.158717365300003,0,-0.010051774757600001,0.248964456714,poly,0.952910821995,,2,1,-1,39,5,6,0,0,0,0,44,1,265766
8f3e638ebfc6479985e6293fa0fa774e,25000,5.05351902953,0,1.1816583300799999,0.8458960757899999,poly,0.9660688039290001,,1,2,-1,39,5,6,0,0,0,0,44,2,558332
aa1deb9ac4554815a627ccfd743ec9f7,25000,26.4934381952,0,0.0198899029243,4.26121960734,poly,0.9659814295810001,,1,2,-1,39,5,6,0,0,0,0,44,3,975300
7bdb58f1a0414d02a18f9a9e42982af4,25000,9.96062810833,0,-2.8363867120200004,4.8478259296,poly,0.948659954559,,1,1,-1,39,5,6,0,0,0,0,44,9,774764
e3a4a58f452a45ca90e995260d79a130,25000,16.130702374200002,0,0.969597809919,0.398072589527,poly,0.9312924148389999,0.434294481903,2,1,-1,1,9,40,0,0,0,0,45,2,104692
8002e5cd87dd4e9e9720bdc89f2ec90d,25000,19.2619660239,0,29.6503043348,2.9577226055400003,poly,0.978822279299,0.434294481903,2,2,-1,1,9,40,0,0,0,0,45,4,330268
e7ea3959d8294bcaa30bbb280f4580b2,25000,25.0707127665,0,35.177133956300004,3.12753820215,poly,0.9610565524690001,0.434294481903,2,3,-1,1,9,40,0,0,0,0,45,6,900690
20a3d6049fd14932bfe67aec244cb1c1,25000,2.53683579233,0,14.419189801099998,-0.9471968301620001,poly,0.940466103701,0.434294481903,2,1,-1,1,9,40,0,0,0,0,45,7,694205
b73a65dcaf9a42db9516d32476086b57,25000,8.103193195569999,0,49.8383699505,-2.5858401743400004,poly,0.943785591123,0.434294481903,1,3,-1,1,9,40,0,0,0,0,45,8,420708
57a14fe183554bf3aef39d8705cb819f,25000,28.1919206412,0,1.5667120195200002,0.028900428298999997,log,0.925884491294,,45,29,-1,21,23,6,0,0,0,0,46,5,226350
562e10aeba8a4be0b204b2f5a50a635d,25000,25.488073139,0,2.0196718886,0.036788536342,log,0.9615450201010001,,45,29,-1,21,23,6,0,0,0,0,46,7,264804
711f7c9c72a9495dbc429eff302f33c9,25000,22.3469004858,0,-3.45006554189,-0.0410239537903,exp,0.986254003081,0.276937893409,38,42,-1,8,29,13,0,0,0,0,47,2,36047
439ae282a4dd4fe2abdd71b1eb2ba4fc,25000,10.327761715700001,0,6.901669983500001,0.11863415617999999,exp,0.956765857825,0.276937893409,38,42,-1,8,29,13,0,0,0,0,47,4,890242
0e08ff81e4264b3c84d67937647d6e55,25000,20.113191740999998,0,1.39407355252,0.0162393840045,log,0.971194453416,0.276937893409,38,42,-1,8,29,13,0,0,0,0,47,5,798436
bd27da92d04e4d45ba6feac171409ae8,25000,13.6780320671,0,9.41164642603,-0.17785856931699998,log,0.955127949762,0.276937893409,38,42,-1,8,29,13,0,0,0,0,47,6,316408
3ae59cde60cc4d989c2309fe8793c2f9,25000,29.0129360748,0,4.72656065127,0.0557593184794,exp,0.9746951168860001,0.276937893409,38,42,-1,8,29,13,0,0,0,0,47,7,342850
c5e88c34eb1d450990b53719f4c9ac74,25000,60.940772672399994,0,0.512628339651,-6.05082199329,poly,0.869095859512,,2,3,-1,26,9,65,0,0,0,0,48,8,306005
c758dbf525db4570aeb7921e06482ee1,25000,43.5233604322,0,5.0843350118199995,1.30491593863,poly,0.860605063427,0.218593044391,1,1,-1,69,28,3,0,0,0,0,49,2,895574
bc0d959f5a9b439ca9bc19834e2bf538,25000,68.6758257234,0,-17.7924085981,-1.51656590754,poly,0.800609517938,0.218593044391,1,2,-1,69,28,3,0,0,0,0,49,4,638216
185ab6a63ee847109c5e44cbacb90880,25000,58.615945645500005,0,-1.7098878607199999,0.38186163291,poly,0.852891895638,0.218593044391,1,1,-1,69,28,3,0,0,0,0,49,8,391127
b7eadba4d63f4afe9047cce1bdd0f805,25000,58.6999590247,0,-4.75696075442,1.5072732365900001,poly,0.885188285102,0.218593044391,1,3,-1,69,28,3,0,0,0,0,49,9,669012
a4c3855faad547c08e5dee1e217f36c1,25000,66.0124823174,0,2.3401299094,0.015280209773600001,exp,0.8366832699310001,0.2316161559,76,88,-1,12,63,25,0,0,0,0,51,2,44243
ea6135f8b4984ff8bdf71565929a6767,25000,49.196821388400004,0,-0.0221861051453,0.842332696338,poly,0.958624558257,,2,1,-1,7,28,65,0,0,0,0,52,1,839222
ef7b509e6ca84cddbe45e3cae603e43b,25000,58.2938503043,0,-0.0273200230662,-3.4916657481699995,poly,0.948030549256,,2,2,-1,7,28,65,0,0,0,0,52,3,917688
76d94e9c46a648f3958ce18bf54d57ed,25000,44.723516763599996,0,-0.0608201370225,4.89562893013,poly,0.91372889375,,1,1,-1,7,28,65,0,0,0,0,52,8,934045
de6de5cf1936496bb68e9d8d8c657853,25000,61.8448566382,0,-2.9043642372099994,-1.06353232905,poly,0.989257839561,0.218104055187,1,2,-1,37,61,2,0,0,0,0,53,6,648401
4d5ca894271a45d2a6667f83745c0dcc,25000,57.065227106,0,2.26014549732,0.022611181138299997,log,0.9658435393320001,,78,96,-1,4,73,23,0,0,0,0,54,5,231754
1c4451732ea947daa7092cf6d08811d1,25000,74.9644551665,0,0.7823076187540001,0.00795211397552,log,0.9568848279709999,0.224499782682,87,43,-1,57,29,14,0,0,0,0,55,1,739272
ee5357a85b6b41feb6526774b724cb42,25000,68.6095336865,0,-35.343629542600006,1.07576781187,log,0.9746751845939999,0.224499782682,87,43,-1,57,29,14,0,0,0,0,55,4,532678
084c825bfa774804b1c4f5a74c7df96d,25000,49.0668497279,0,-3.9985624220699996,0.0540902305913,log,0.958509569709,0.224499782682,87,43,-1,57,29,14,0,0,0,0,55,5,793320
2f10c279c60d4df6ac08f31b3b680d35,25000,42.3390717398,0,-0.291859928917,0.005565144851449999,log,0.943654258414,0.224499782682,87,43,-1,57,29,14,0,0,0,0,55,6,801299
62796bef9b3c445fa453aecf9371e5e7,25000,56.309933925699994,0,-3.7428620012800002,-0.0444568179247,exp,0.948459852167,0.224499782682,87,43,-1,57,29,14,0,0,0,0,55,7,981775
5b305e0638f5470881affaa5fb058bde,25000,24.965094005700003,0,811.7787453139999,-8.427046128099999,poly,0.8542294624,,2,1,-1,5,1,94,0,0,0,0,56,3,68330
d931b5d8080d47789b5b9ca77ca83d42,25000,30.7868294148,0,-16.8428627702,3.1176752229000004,poly,0.9021183972110001,,1,3,-1,5,1,94,0,0,0,0,56,8,292833
27c0d2b339c94c2298a65e81c7d6dbf5,25000,24.1150799738,0,-0.49377300109899996,0.654814687087,poly,0.859454577334,0.253084869277,1,1,-1,40,12,48,0,0,0,0,57,1,883051
8dcc1aa54e6b47fbb0bd660190d25f99,25000,31.9492894312,0,0.717910560827,-0.45936811799599997,poly,0.8323356249539999,0.253084869277,1,2,-1,40,12,48,0,0,0,0,57,3,371110
7f03b6045fa44bd7a4c8ed3ffbc1792a,25000,46.6522430997,0,1.1444787426899998,0.009778462934559999,exp,0.875400512933,0.283578492051,35,69,-1,31,3,66,0,0,0,0,59,0,842250
2d124c505c224f53a4354e563287f32c,25000,27.0745372617,0,15.12000283,-0.17111810734900001,log,0.846996656252,0.283578492051,35,69,-1,31,3,66,0,0,0,0,59,2,89171
66da16c05d484ec78544feae69250a20,25000,19.4485896399,0,-2.32897053018,-0.0176063366503,exp,0.8174673400329999,0.283578492051,35,69,-1,31,3,66,0,0,0,0,59,4,95220
b9e8536b66104fd18c24bf84c65ce028,25000,17.9603393579,0,9.6736048196,0.0377580062476,log,0.871144706344,0.283578492051,35,69,-1,31,3,66,0,0,0,0,59,7,835947
865abe5fe2c84d77995f0c42125d729f,25000,35.271170129299996,0,-0.136906234256,-0.270791869107,poly,0.956136483378,,1,2,-1,57,9,34,0,0,0,0,60,4,790208
e8370715fad74bcf8e831b11139dc451,25000,12.6015998214,0,-3.03711290699,2.56874851604,poly,0.946574919234,,1,2,-1,57,9,34,0,0,0,0,60,5,442444
78cd1ff4d71f4e3d9da5de20c861334a,25000,22.9069916148,0,-1.43392140434,-3.8775880944,poly,0.989254585263,,1,3,-1,57,9,34,0,0,0,0,60,6,890514
f096cfbb9e1740a7b1fec210e5342b79,25000,20.8007105851,0,-0.007532425146840001,0.6605896956530001,poly,0.962905531567,0.23382699798599998,2,1,-1,26,46,28,0,0,0,0,61,1,605811
4291ca784b0b4cd89690d469b1713650,25000,16.2833925482,0,-5.35898420525,-1.2491349843200001,poly,0.968496945775,0.23382699798599998,1,3,-1,26,46,28,0,0,0,0,61,2,186452
a6f7f850c9ad44e0828434852bbfd748,25000,11.184045276099999,0,0.17062968860599997,0.220116858696,poly,0.986152673617,0.23382699798599998,1,1,-1,26,46,28,0,0,0,0,61,3,774230
7feb140746e24c1493deedf029bf8080,25000,6.59042872809,0,0.0260665253895,-2.32615347006,poly,0.978770030748,0.23382699798599998,2,3,-1,26,46,28,0,0,0,0,61,5,15816
d9788ac2a3eb411f807d3c58e17d181e,25000,2.4949920268,0,4.44298944123,-1.40533173965,poly,0.956224945789,0.23382699798599998,3,1,-1,26,46,28,0,0,0,0,61,6,442195
4d80cca7f1df40d28b022c057f097d70,25000,6.51798523661,0,-0.42179508099699997,-0.056191110968500005,poly,0.966760651708,0.23382699798599998,3,1,-1,26,46,28,0,0,0,0,61,8,46706
8a961f87d9814ade94a1a6d8d7da71fb,25000,29.4343435166,0,-3.90239975684,-0.0482008293121,log,0.9620773529340001,,24,78,-1,22,1,77,0,0,0,0,62,2,234473
f1d9e0e0c96e4d7e920e806f758162e9,25000,18.695615891400003,0,32.327730973499996,0.037411307200699996,exp,0.940767957822,,24,78,-1,22,1,77,0,0,0,0,62,6,429269
384c8ce257d94c11a711e8e285674021,25000,2.19361185784,0,0.356890313553,0.0107800441065,log,0.948798421437,,24,78,-1,22,1,77,0,0,0,0,62,7,625869
ae00f588d5e54f61947b0e1f036ea095,25000,22.538508692199997,0,-19.5760926733,0.08835754687660001,log,0.953205179546,0.225090816782,86,39,-1,61,24,15,0,0,0,0,63,0,118173
601a1bf8d4624d28b407dd14052ab1ab,25000,26.102894886999998,0,-2.4055203396000002,-0.0219804677929,exp,0.9613518560169999,0.225090816782,86,39,-1,61,24,15,0,0,0,0,63,1,195883
5081a0bcee2740078301362d549c7a6a,25000,36.1516378797,0,3.47514252504,0.340454475487,exp,0.939559491693,0.225090816782,86,39,-1,61,24,15,0,0,0,0,63,8,475519
8c91aaed938e4e2092e049294f8f0858,25000,15.1660439587,0,-4.823270889330001,0.107337261506,log,0.9674012486329999,0.225090816782,86,39,-1,61,24,15,0,0,0,0,63,9,629291
050d0daa2514458d9d6bf52f01e19c2b,50000,73.3200704019,0,7.5456791898,-11.7440724625,poly,0.862746866249,,1,2,-1,1,6,3,0,0,0,0,0,1,593156
8e0f3809e0084f8280768bad32757e2a,50000,51.1060745184,0,-1.91446184311,-2.23696851963,poly,0.871563379262,,2,1,-1,1,6,3,0,0,0,0,0,6,547839
649f5f832b2942d7b78f5e83f032fb3b,50000,41.030915868499996,0,19.603057195,2.54371970906,poly,0.855590082647,,2,2,-1,1,6,3,0,0,0,0,0,7,48384
7cccc23707c74677ba113decb8478fa9,50000,57.6109361855,0,4.3344343084,6.80783816233,poly,0.833080670338,,1,2,-1,1,6,3,0,0,0,0,0,9,219439
d72cfd795fb645fb81b7085492fe327c,50000,63.2792662674,0,-2.66168945575,-0.36127211984499996,poly,0.8647040393950001,0.51389834237,1,1,-1,0,7,3,0,0,0,0,1,1,847119
a840a019def74e26bb9e3a030936e658,50000,79.5987868155,0,10.9109240921,0.792866953586,poly,0.86330541192,0.51389834237,2,1,-1,0,7,3,0,0,0,0,1,5,201428
75aaf1f0784445a7813212c3b44af383,50000,56.82603584979999,0,178.776890168,-1.43628943879,poly,0.857626311774,0.51389834237,1,3,-1,0,7,3,0,0,0,0,1,7,749197
b0adf0ca91c14044867fca0bea003373,50000,65.1184096297,0,7.46016155277,1.2766446348,poly,0.8640620256129999,0.51389834237,1,2,-1,0,7,3,0,0,0,0,1,8,211117
5aa05c918f1e4c5e8a62f9ff2f1bdfe8,50000,49.273712106400005,0,-34.1456143961,-0.127497625789,exp,0.858160910641,,11,2,-1,8,2,0,0,0,0,0,2,2,694621
e33e8afdc4a14215a0d5f026e76b5523,50000,55.320448149799994,0,-37.1855751615,-0.06960472060539999,exp,0.84235637449,,11,2,-1,8,2,0,0,0,0,0,2,3,50850
8698bf4ad50c41c0b99d05db7febdfdb,50000,59.24466472100001,0,8.65826079585,0.0695395126498,log,0.881254141894,,11,2,-1,8,2,0,0,0,0,0,2,9,399896
4bfd7b7a9d37488ca7a2aa42e08033df,50000,49.8262121042,0,-38.2731484063,-0.124565803751,log,0.830452398075,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,0,655413
fb45becaf8844c97be504a65adbefbed,50000,40.7686906688,0,5.88354047603,0.0387699179717,exp,0.867347495644,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,1,182899
a958ff0fbf904f959a5c36cbda5aeb5e,50000,53.0604681367,0,-2.37825289731,-0.023585877790799997,exp,0.872026439004,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,4,830142
ee6b8beb40794a5da014d38c38e106b9,50000,70.2189324192,0,-2.27583042958,-0.09558733129489999,exp,0.853337658316,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,5,728682
5f0ad7c396144f92b826f04e9c6faef4,50000,59.0759633258,0,-102.79159885600001,1.6117142118399999,log,0.840662952974,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,6,5007
176457fe4d9f4ebeac17bc9e617fa670,50000,67.708505643,0,-26.484119378200003,-0.128667271017,exp,0.8450586784209999,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,9,305928
3b083870d0214a1ab78753711c3eadf1,50000,63.282012207,0,39.4317577247,1.4242658734399998,poly,0.947342227924,,2,3,-1,2,2,6,0,0,0,0,4,0,30621
4ae478fececd43ee8ac354a7505eedac,50000,57.680732291300004,0,-1.88181701845,0.406006241027,poly,0.941005127301,,1,3,-1,2,2,6,0,0,0,0,4,2,817331
8318b39918554aed8147b54e7f875ae7,50000,53.283698077,0,27.6111505205,-2.67315272588,poly,0.988244034092,,2,3,-1,2,2,6,0,0,0,0,4,3,227541
21eb37d8ac5c4b07918afab133d05715,50000,44.981062531199996,0,3.48154116296,0.669045317469,poly,0.990203626539,,3,1,-1,2,2,6,0,0,0,0,4,4,284302
b376f8caadd740b1be48fd89b3c0240e,50000,63.888653006800006,0,-1.07342475486,-4.63755500489,poly,0.968076211454,,3,2,-1,2,2,6,0,0,0,0,4,5,439643
14e07afe9e56411abe36caf8b411d007,50000,42.341310878099996,0,-30.275455897199997,-5.50538792704,poly,0.9899936294130001,,3,1,-1,2,2,6,0,0,0,0,4,7,525403
118c7e9bae484d18b146782b20a656fc,50000,61.8859798811,0,0.043388661065800006,-5.41873311864,poly,0.9534391861429999,,2,1,-1,2,2,6,0,0,0,0,4,9,513319
aa0c57b87d174357b57aebb98c0fbd8b,50000,50.9274254866,0,-1.38029823739,-1.06067560548,poly,0.983779688439,0.480898346963,1,2,-1,1,7,2,0,0,0,0,5,2,957059
bdcc55930e9f4fc99ebeb148d925f898,50000,60.5811947629,0,-27.9067995744,1.3684171198800001,poly,0.925726691074,0.480898346963,2,2,-1,1,7,2,0,0,0,0,5,9,954385
8a8fe829b9044243bea67a1ac656dc01,50000,73.6564706502,0,42.2681341325,0.179313537601,exp,0.9728065141240001,,11,2,-1,8,2,0,0,0,0,0,6,4,351406
600a67b6958d4b3ea9a945b1480526b0,50000,72.0223369749,0,5.579281551449999,0.04822226481669999,log,0.928077091938,,11,2,-1,8,2,0,0,0,0,0,6,5,836558
f90cbbc578024d288bf68f83be896a28,50000,62.8155055538,0,-159.989375463,0.316299538641,log,0.9697476364030001,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,0,139216
326f56e5a37345219e64b207a2c74e3b,50000,57.5954668483,0,-7.093355773789999,0.190066181686,log,0.972821568958,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,1,71850
37ca8ed326ab47768aca2516bd2ebc59,50000,64.03939853930001,0,47.8393150569,-1.6546414471200002,log,0.9577614086890001,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,2,666994
5501bee1efdb45f5b941e6bcb7eecf2e,50000,49.21004138439999,0,0.233786014034,0.008051518128189999,log,0.9571332738339999,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,3,321407
632692fa0c2c4d95bd7ea563c828a98c,50000,51.454588960600006,0,13.900694713599998,-0.26265199260600003,log,0.9543300111290001,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,4,315579
03188c4f031040d09700d04a369b5152,50000,39.8197039002,0,2.60326280888,0.059881938932,exp,0.939226633907,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,5,380904
